VRM,Unused1,CAPMan,CAPMod,CAPDer,RegisteredDate,CAPID,Mileage,Unused2,Unused3,Unused4,Unused5,Unused6,Unused7,Unused8,Unused9,Monthly_Clean,Unused10,Unused11,Monthly_Retail,Unused12,Unused13,Unused14,Database,Unused16,Unused17,Unused18,Unused19,Unused20,Live_Clean,Unused21,Unused22,Live_Retail
EX70TXJ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,16/10/2020,89360,40129,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12200,,,14300
EX70TNJ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,01/09/2020,89360,48070,,,,,,,,,11700,,,13795,,,,CAR,,,,,,11700,,,13800
EF70FLG,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,31/12/2020,89360,43904,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12000,,,14100
EF70FLJ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,31/12/2020,89360,29995,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
EF70FZN,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,31/12/2020,89360,22447,,,,,,,,,13350,,,15450,,,,CAR,,,,,,13350,,,15450
EN70CCX,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,45971,,,,,,,,,12050,,,14095,,,,CAR,,,,,,12050,,,14100
EN70CGY,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,40724,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
EN70BYD,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,48815,,,,,,,,,11850,,,13950,,,,CAR,,,,,,11850,,,13950
EN70CEA,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,44174,,,,,,,,,12100,,,14195,,,,CAR,,,,,,12100,,,14200
EX70UFL,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,40990,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
EN70CGZ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,42224,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12200,,,14300
EN70AEU,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,28/01/2021,89360,40319,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
EX70TYV,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,41228,,,,,,,,,12300,,,14350,,,,CAR,,,,,,12300,,,14350
EN70BZH,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,43716,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12150,,,14250
EX70VLZ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,42618,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12200,,,14300
EX70UNU,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,42294,,,,,,,,,12200,,,14295,,,,CAR,,,,,,12200,,,14300
EN70BHD,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,25699,,,,,,,,,13300,,,15395,,,,CAR,,,,,,13300,,,15400
EN70AJY,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,28/01/2021,89360,32612,,,,,,,,,12850,,,14950,,,,CAR,,,,,,12850,,,14950
EF70ZYW,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,28/01/2021,89360,40300,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
EN70AAZ,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,28/01/2021,89360,44964,,,,,,,,,12100,,,14195,,,,CAR,,,,,,12100,,,14200
EN70AJO,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,28/01/2021,89360,32366,,,,,,,,,12850,,,14950,,,,CAR,,,,,,12850,,,14950
EN70CBY,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,40026,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
EN70CDF,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,33501,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
EX70UHO,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,49140,,,,,,,,,11800,,,13895,,,,CAR,,,,,,11800,,,13900
EN70CEF,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,43095,,,,,,,,,12150,,,14250,,,,CAR,,,,,,12150,,,14250
EN70BGF,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,29/01/2021,89360,26161,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13250,,,15350
EX70UCM,,HYUNDAI,TUCSON DIESEL ESTATE,1.6 CRDi 48V MHD SE Nav 5dr 2WD,27/01/2021,89360,36885,,,,,,,,,12600,,,14695,,,,CAR,,,,,,12600,,,14700
CF19MZU,,HYUNDAI,I800 DIESEL ESTATE,2.5 CRDi SE 5dr,20/05/2019,84742,45891,,,,,,,,,15600,,,17995,,,,CAR,,,,,,15600,,,18000
YN19KFX,,HYUNDAI,I800 DIESEL ESTATE,2.5 CRDi SE Nav 5dr,22/03/2019,84743,50422,,,,,,,,,15700,,,18095,,,,CAR,,,,,,15700,,,18100
EU21RZL,,JEEP,RENEGADE HATCHBACK,1.3 Turbo 4xe PHEV 190 Limited 5dr Auto,30/04/2021,94033,40299,,,,,,,,,16450,,,18550,,,,CAR,,,,,,16100,,,18200
SH20NZC,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Longitude 5dr,28/08/2020,86271,45643,,,,,,,,,9875,,,11950,,,,CAR,,,,,,9875,,,11950
EX70YAY,,JEEP,RENEGADE HATCHBACK SPECIAL EDITION,1.0 T3 GSE Night Eagle II 5dr,27/01/2021,90553,31943,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
RX20NPN,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Limited 5dr,31/07/2020,86269,34921,,,,,,,,,11500,,,13595,,,,CAR,,,,,,11450,,,13550
GX70GCY,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Limited 5dr,28/09/2020,86269,30978,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12000,,,14100
EK21KWZ,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Limited 5dr,24/06/2021,86269,31310,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12350,,,14450
WA21JCU,,JEEP,RENEGADE HATCHBACK,1.0 T3 GSE Limited 5dr,12/03/2021,86269,42367,,,,,,,,,11700,,,13795,,,,CAR,,,,,,11700,,,13800
AV20DLU,,KIA,STONIC ESTATE,1.0T GDi 4 5dr,19/03/2020,86260,31035,,,,,,,,,11800,,,13895,,,,CAR,,,,,,11900,,,14000
SJ21VTP,,KIA,STONIC ESTATE,1.0T GDi 48V Connect 5dr,06/04/2021,95018,27777,,,,,,,,,12950,,,15095,,,,CAR,,,,,,13050,,,15150
DT21KMV,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,29/07/2021,95016,39579,,,,,,,,,12050,,,14150,,,,CAR,,,,,,12150,,,14250
SD21TZM,,KIA,STONIC ESTATE,1.0T GDi 48V GT-Line 5dr,30/04/2021,95016,41240,,,,,,,,,11950,,,14095,,,,CAR,,,,,,12050,,,14150
LG70NWK,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,21/09/2020,90332,42246,,,,,,,,,9400,,,11395,,,,CAR,,,,,,9600,,,11600
EK21CZN,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/05/2021,90332,39723,,,,,,,,,9850,,,11850,,,,CAR,,,,,,10050,,,12095
LA71UHB,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,34634,,,,,,,,,10350,,,12295,,,,CAR,,,,,,10550,,,12550
LG71THK,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,42816,,,,,,,,,9850,,,11850,,,,CAR,,,,,,10050,,,12050
LA71UHC,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,28/01/2022,90332,33044,,,,,,,,,10400,,,12395,,,,CAR,,,,,,10600,,,12600
LA71OBT,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,14/02/2022,90332,45005,,,,,,,,,9675,,,11650,,,,CAR,,,,,,9875,,,11850
LA71UFV,,KIA,XCEED HATCHBACK,1.0T GDi ISG 2 5dr,31/01/2022,90332,29955,,,,,,,,,10650,,,12650,,,,CAR,,,,,,10900,,,12900
BJ20XYA,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,10/07/2020,76048,43309,,,,,,,,,12800,,,14895,,,,CAR,,,,,,12800,,,14900
LF70HGK,,Not Found,Not Found,Not Found,01/01/0001,0,47566,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70HRX,,Not Found,Not Found,Not Found,01/01/0001,0,59418,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70JMV,,Not Found,Not Found,Not Found,01/01/0001,0,44435,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LF70HNZ,,Not Found,Not Found,Not Found,01/01/0001,0,43180,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LF70HNY,,Not Found,Not Found,Not Found,01/01/0001,0,38987,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70JRX,,Not Found,Not Found,Not Found,01/01/0001,0,40106,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
LG70HPJ,,Not Found,Not Found,Not Found,01/01/0001,0,43581,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
DY70LLW,,Not Found,Not Found,Not Found,01/01/0001,0,33046,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
SH70HHJ,,Not Found,Not Found,Not Found,01/01/0001,0,44023,,,,,,,,,0,,,0,,,,CAR,,,,,,Not Found,,,Not Found
ET21FUH,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,26/08/2021,89921,41850,,,,,,,,,13150,,,15250,,,,CAR,,,,,,13300,,,15350
LD21VPV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,19/04/2021,89921,41800,,,,,,,,,13150,,,15250,,,,CAR,,,,,,13300,,,15350
LC21HSA,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,17/05/2021,89921,31591,,,,,,,,,13850,,,15950,,,,CAR,,,,,,13950,,,16050
ML21FLV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,19/03/2021,89921,37800,,,,,,,,,13400,,,15495,,,,CAR,,,,,,13550,,,15650
LM21FJD,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,23/04/2021,89921,39717,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13400,,,15495
WJ21LHT,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,10/03/2021,89921,34512,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13750,,,15850
NJ21SLU,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,23/04/2021,76048,34271,,,,,,,,,13400,,,15495,,,,CAR,,,,,,Not Found,,,Not Found
FP70AEY,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,30/01/2021,89921,36192,,,,,,,,,13200,,,15295,,,,CAR,,,,,,13350,,,15450
SH70EXV,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,22/02/2021,89921,40874,,,,,,,,,12950,,,15095,,,,CAR,,,,,,13050,,,15150
YL70AZG,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,23/02/2021,89921,44325,,,,,,,,,12700,,,14795,,,,CAR,,,,,,12800,,,14900
LO70LYX,,KIA,NIRO ESTATE,1.6 GDi Hybrid 2 5dr DCT,30/01/2021,89921,47600,,,,,,,,,12500,,,14595,,,,CAR,,,,,,12600,,,14700
LG70HRL,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,10/09/2020,89922,56202,,,,,,,,,14300,,,16395,,,,CAR,,,,,,14400,,,16500
LD70LHK,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,29/09/2020,89922,53351,,,,,,,,,14500,,,16595,,,,CAR,,,,,,14600,,,16700
LD70LHL,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,29/09/2020,89922,57023,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14300,,,16400
LG70HUH,,KIA,NIRO ESTATE,1.6 GDi Hybrid 3 5dr DCT,10/09/2020,89922,46860,,,,,,,,,15050,,,17150,,,,CAR,,,,,,15150,,,17250
LC21HTD,,KIA,NIRO ESTATE,1.6 GDi Hybrid 4 5dr DCT,06/05/2021,89924,46348,,,,,,,,,17000,,,19095,,,,CAR,,,,,,17200,,,19300
LC21HTT,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,07/05/2021,91173,45980,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
LA21HVH,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,02/06/2021,91173,43878,,,,,,,,,13000,,,15095,,,,CAR,,,,,,13000,,,15100
LA21HVG,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,07/06/2021,91173,44277,,,,,,,,,12950,,,15095,,,,CAR,,,,,,12950,,,15050
LE21DHL,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,05/07/2021,91173,39443,,,,,,,,,13250,,,15350,,,,CAR,,,,,,13250,,,15350
LD21VSX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,20/04/2021,91173,43762,,,,,,,,,13000,,,15095,,,,CAR,,,,,,13000,,,15100
LA21HWK,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,02/06/2021,91173,36097,,,,,,,,,13500,,,15550,,,,CAR,,,,,,13500,,,15550
LA21HVW,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,02/06/2021,91173,34600,,,,,,,,,13600,,,15695,,,,CAR,,,,,,13600,,,15700
LD21VTE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,19/04/2021,91173,45728,,,,,,,,,12900,,,14995,,,,CAR,,,,,,12900,,,15000
LE21DHF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,05/07/2021,91173,41087,,,,,,,,,13150,,,15250,,,,CAR,,,,,,13150,,,15250
LA21HWE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr,14/06/2021,91173,28696,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14050,,,16150
LG70JXS,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,10/09/2020,91174,41327,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
LG70JXA,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,14/09/2020,91174,29354,,,,,,,,,14800,,,16895,,,,CAR,,,,,,14800,,,16900
LA21HXT,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,03/06/2021,91174,39950,,,,,,,,,14550,,,16650,,,,CAR,,,,,,14550,,,16650
LA21HXH,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,02/06/2021,91174,38731,,,,,,,,,14650,,,16750,,,,CAR,,,,,,14650,,,16750
LE21DJF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,02/07/2021,91174,35044,,,,,,,,,14850,,,16950,,,,CAR,,,,,,14850,,,16950
LE21DLD,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,02/07/2021,91174,35100,,,,,,,,,14850,,,16950,,,,CAR,,,,,,14850,,,16950
LD21BBU,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,25/03/2021,91174,27612,,,,,,,,,15500,,,17595,,,,CAR,,,,,,15500,,,17600
LG71TGX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,53484,,,,,,,,,13750,,,15850,,,,CAR,,,,,,13750,,,15850
LG71NAO,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,31793,,,,,,,,,15350,,,17450,,,,CAR,,,,,,15350,,,17450
LG71NBF,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG 2 5dr DCT Auto,01/09/2021,91174,35263,,,,,,,,,15000,,,17095,,,,CAR,,,,,,15000,,,17100
LC21HPJ,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,17/05/2021,91175,48853,,,,,,,,,13900,,,15995,,,,CAR,,,,,,13900,,,16000
LA21HWZ,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,14/06/2021,91175,40800,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
LG21WRE,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,19/04/2021,91175,40741,,,,,,,,,14450,,,16550,,,,CAR,,,,,,14450,,,16550
LA21HVB,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,02/06/2021,91175,39384,,,,,,,,,14500,,,16595,,,,CAR,,,,,,14500,,,16595
LB21AKK,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,30/03/2021,91175,44785,,,,,,,,,14150,,,16250,,,,CAR,,,,,,14150,,,16250
LF21NXB,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,19/04/2021,91175,38467,,,,,,,,,14600,,,16695,,,,CAR,,,,,,14600,,,16700
LG71MYS,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr,01/09/2021,91175,44340,,,,,,,,,14300,,,16395,,,,CAR,,,,,,14300,,,16400
LC21HFN,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,06/05/2021,91176,51206,,,,,,,,,14900,,,16995,,,,CAR,,,,,,14900,,,17000
LC21HJD,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,17/05/2021,91176,43568,,,,,,,,,15450,,,17550,,,,CAR,,,,,,15450,,,17550
LC21HJA,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,17/05/2021,91176,42536,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
LC21ZYW,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,30/03/2021,91176,48396,,,,,,,,,15100,,,17195,,,,CAR,,,,,,15100,,,17200
LG21WPU,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,19/04/2021,91176,46995,,,,,,,,,15250,,,17350,,,,CAR,,,,,,15250,,,17350
LB21ACX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,30/03/2021,91176,42311,,,,,,,,,15550,,,17650,,,,CAR,,,,,,15550,,,17650
LB21ADX,,KIA,SPORTAGE DIESEL ESTATE,1.6 CRDi 48V ISG GT-Line 5dr DCT Auto,04/03/2021,91176,40905,,,,,,,,,15700,,,17795,,,,CAR,,,,,,15700,,,17800
YB20AYS,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 1 5dr,17/07/2020,85753,38028,,,,,,,,,10900,,,12995,,,,CAR,,,,,,11000,,,13150
YD70FKB,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,25/09/2020,85754,54933,,,,,,,,,11450,,,13550,,,,CAR,,,,,,11550,,,13650
LC21ZZB,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,08/03/2021,85754,49996,,,,,,,,,12000,,,14095,,,,CAR,,,,,,12150,,,14250
LD21VHL,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,21/04/2021,85754,43681,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12500,,,14600
LC21ZZJ,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,16/03/2021,85754,43095,,,,,,,,,12350,,,14450,,,,CAR,,,,,,12500,,,14600
LA21OYT,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,14/06/2021,85754,37855,,,,,,,,,12750,,,14850,,,,CAR,,,,,,12900,,,15000
FN21OTM,,KIA,SPORTAGE ESTATE,1.6 GDi ISG 2 5dr,12/07/2021,85754,27841,,,,,,,,,13400,,,15550,,,,CAR,,,,,,13550,,,15650
FY70NWO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG 2 5dr [AWD],15/09/2020,85755,42402,,,,,,,,,12850,,,14950,,,,CAR,,,,,,13000,,,15100
LE21DFX,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,05/07/2021,85758,40569,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14350,,,16450
LD21VRM,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,26/04/2021,85758,41501,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LC21HVD,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,17/05/2021,85758,50544,,,,,,,,,13500,,,15595,,,,CAR,,,,,,13650,,,15750
LC21HVK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,06/05/2021,85758,43203,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14150,,,16250
LC21HVF,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,17/05/2021,85758,41423,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LA21HWO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/06/2021,85758,40636,,,,,,,,,14200,,,16295,,,,CAR,,,,,,14350,,,16450
LE21DJO,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41320,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LA21HWW,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/06/2021,85758,45825,,,,,,,,,13850,,,15950,,,,CAR,,,,,,14000,,,16100
LE21DKF,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,45379,,,,,,,,,13850,,,15950,,,,CAR,,,,,,14000,,,16100
LE21DFK,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41569,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LE21DFN,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,05/07/2021,85758,43483,,,,,,,,,14000,,,16095,,,,CAR,,,,,,14150,,,16250
LE21DFJ,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,42568,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14200,,,16300
LC21HVM,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,06/05/2021,85758,35150,,,,,,,,,14550,,,16650,,,,CAR,,,,,,14700,,,16800
LE21DJZ,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/07/2021,85758,41159,,,,,,,,,14100,,,16195,,,,CAR,,,,,,14250,,,16350
LC21ZWV,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,02/03/2021,85758,44175,,,,,,,,,13900,,,15995,,,,CAR,,,,,,14050,,,16150
LC21ZXA,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line 5dr,15/03/2021,85758,42951,,,,,,,,,14050,,,16150,,,,CAR,,,,,,14200,,,16300
SA70EJL,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line S 5dr,30/09/2020,92973,23393,,,,,,,,,17200,,,19295,,,,CAR,,,,,,17350,,,19450
SY21MXD,,KIA,SPORTAGE ESTATE,1.6T GDi ISG GT-Line S 5dr,02/03/2021,92973,39015,,,,,,,,,16150,,,18250,,,,CAR,,,,,,16300,,,18395
KN69AXR,,LAND ROVER,DISCOVERY SPORT DIESEL SW,2.0 TD4 180 HSE Luxury 5dr Auto,01/09/2019,69212,63785,,,,,,,,,13350,,,15750,,,,CAR,,,,,,13350,,,15750
OU67ZBD,,LAND ROVER,DISCOVERY DIESEL SW,3.0 TD6 SE 5dr Auto,12/10/2017,76794,76556,,,,,,,,,16650,,,19350,,,,CAR,,,,,,16650,,,19350
KP68LTV,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 SE 5dr Auto,15/10/2018,84103,84927,,,,,,,,,21600,,,24500,,,,CAR,,,,,,21600,,,24500
KV69ZCE,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 SE 5dr Auto,01/09/2019,84103,66068,,,,,,,,,24450,,,28000,,,,CAR,,,,,,24450,,,28000
KR68UWV,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 HSE 5dr Auto,12/11/2018,84104,84493,,,,,,,,,24250,,,27750,,,,CAR,,,,,,24250,,,27750
KV69ZFX,,LAND ROVER,DISCOVERY DIESEL SW,3.0 SDV6 HSE 5dr Auto,01/09/2019,84104,72634,,,,,,,,,26750,,,30750,,,,CAR,,,,,,26750,,,30750
KR68UOP,,LAND ROVER,RANGE ROVER SPORT ESTATE,2.0 P400e HSE Dynamic 5dr Auto,07/11/2018,81778,83815,,,,,,,,,25450,,,28500,,,,CAR,,,,,,25450,,,28500
